,B23409,B00367,B13847,B15553,B10749,B03605,B17517,B05851,B12869,B20167,B18365,B21754,B21401,B21937,B21046,B18646,B11920,B20159,B07325,B21967
40555,15.50339,43.4873,13.59942,13.64088,32.06311,24.5306,11.9124,35.96599,13.98305,97.55743,63.60699,35.52442,72.87607,15.24516,31.50568,15.64797,26.43225,118.01489,33.74801,43.23
40556,15.50339,43.57109,13.58582,13.62916,31.96525,24.57437,11.9598,35.83629,14.01691,97.65688,63.65295,35.52555,72.75733,15.22188,31.46065,15.59194,26.498,116.91877,33.91604,43.19215
40557,15.56767,43.55433,13.66741,13.73463,32.2262,24.64002,12.0072,35.66852,14.06206,96.46352,63.9287,35.52683,73.34257,15.33826,31.65578,15.66198,26.45421,117.8322,34.10992,43.21107
40558,15.56767,43.55433,13.66741,13.73463,32.2262,24.64002,12.0072,35.66852,14.06206,96.46352,63.9287,35.52683,73.34257,15.33826,31.65578,15.66198,26.45421,117.8322,34.10992,43.21107
40559,15.56767,43.55433,13.66741,13.73463,32.2262,24.64002,12.0072,35.66852,14.06206,96.46352,63.9287,35.52683,73.34257,15.33826,31.65578,15.66198,26.45421,117.8322,34.10992,43.21107
40560,15.56767,43.55433,13.66741,13.73463,32.2262,24.64002,12.0072,35.66852,14.06206,96.46352,63.9287,35.52683,73.34257,15.33826,31.65578,15.66198,26.45421,117.8322,34.10992,43.21107
40561,15.61909,43.55433,13.69461,13.75807,32.32405,24.7932,12.08619,35.70181,14.09591,95.66794,64.25041,35.49405,73.44436,15.3499,31.67079,15.69,26.45841,118.4716,34.23918,43.05965
40562,15.49054,43.62136,13.57222,13.61744,32.03049,24.59625,12.023,35.78152,13.97177,96.76186,63.67593,35.5288,72.34172,15.19861,31.2355,15.32577,26.52419,117.46683,33.86434,43.00287
40563,15.3877,43.47054,13.65382,13.58228,32.07942,24.18048,11.9124,35.78508,13.91534,97.45799,63.46911,35.49654,72.51135,15.15206,31.04037,15.10163,26.34446,119.38503,33.48951,42.41613
40564,15.40055,43.53757,13.65382,13.594,32.25881,24.35554,11.9756,35.80765,13.92663,96.96075,63.46911,35.49778,72.82518,15.19861,30.89027,15.01757,26.41882,118.28892,33.79972,42.13222
40565,15.40055,43.53757,13.65382,13.594,32.25881,24.35554,11.9756,35.80765,13.92663,96.96075,63.46911,35.49778,72.82518,15.19861,30.89027,15.01757,26.41882,118.28892,33.79972,42.13222
40566,15.40055,43.53757,13.65382,13.594,32.25881,24.35554,11.9756,35.80765,13.92663,96.96075,63.46911,35.49778,72.82518,15.19861,30.89027,15.01757,26.41882,118.28892,33.79972,42.13222
40567,15.46483,43.57109,13.72181,13.67603,32.4219,24.44307,12.08619,35.83728,14.00563,96.76186,63.8138,35.49898,73.03723,15.28007,31.04037,15.11563,26.48444,118.19757,33.94189,42.09436
40568,15.46483,43.67163,13.73541,13.68775,32.47083,24.48684,12.08619,35.91697,14.00563,97.0602,63.69891,35.50022,73.20686,15.26843,31.13043,15.08762,26.55025,116.73609,33.92897,42.09436
40569,15.54196,43.58784,13.74901,13.75807,32.56868,24.77131,12.13359,35.93954,14.07334,94.87237,63.9287,35.50114,73.59703,15.3499,31.46065,15.33978,26.55621,118.92832,34.21333,42.43505
40570,15.58053,43.65488,13.83061,13.7815,32.63392,24.85884,12.18099,35.98114,14.1072,95.27015,63.9287,35.53587,74.29254,15.39645,31.61075,15.3678,26.56046,118.38026,34.29088,42.32149
40571,15.34913,43.73867,13.49062,13.52369,32.07942,24.33366,11.944,36.00371,13.8702,95.66794,62.73377,35.53721,72.73188,15.14042,30.9353,15.03158,26.45186,117.64952,33.73509,41.45083
40572,15.34913,43.73867,13.49062,13.52369,32.07942,24.33366,11.944,36.00371,13.8702,95.66794,62.73377,35.53721,72.73188,15.14042,30.9353,15.03158,26.45186,117.64952,33.73509,41.45083
40573,15.34913,43.73867,13.49062,13.52369,32.07942,24.33366,11.944,36.00371,13.8702,95.66794,62.73377,35.53721,72.73188,15.14042,30.9353,15.03158,26.45186,117.64952,33.73509,41.45083
40574,15.42626,43.70515,13.50422,13.61744,32.32405,24.48684,12.023,36.01413,13.92663,93.18177,63.28528,35.51969,72.98634,15.2568,31.13043,15.17167,26.45627,118.65429,33.82557,41.43191
40575,15.6448,43.65488,13.70821,13.8401,32.94378,25.12144,12.30738,35.99904,14.12977,91.49117,64.02062,35.52113,74.46218,15.50119,31.6858,15.49388,26.5838,119.38503,34.51061,42.20793
40576,15.61909,43.57109,13.66741,13.79322,32.84593,25.07767,12.32318,35.98396,14.12977,91.39172,63.88274,35.48903,73.9363,15.46627,31.50568,15.52189,26.58838,119.29369,34.47183,42.24578
40577,15.61909,43.53757,13.80341,13.85182,32.91117,24.88073,12.27578,35.96887,14.14106,91.39172,63.97466,35.45694,74.66574,15.52446,31.56572,15.67599,26.53221,120.57249,34.36843,42.07543
40578,15.6448,43.45378,13.85781,13.88698,32.92747,24.81508,12.27578,35.91559,14.14106,91.69006,64.08956,35.42496,75.09832,15.55937,31.65578,15.81608,26.48386,122.12531,34.44598,42.11329
40579,15.6448,43.45378,13.85781,13.88698,32.92747,24.81508,12.27578,35.91559,14.14106,91.69006,64.08956,35.42496,75.09832,15.55937,31.65578,15.81608,26.48386,122.12531,34.44598,42.11329
40580,15.6448,43.45378,13.85781,13.88698,32.92747,24.81508,12.27578,35.91559,14.14106,91.69006,64.08956,35.42496,75.09832,15.55937,31.65578,15.81608,26.48386,122.12531,34.44598,42.11329
40581,15.69622,43.50405,13.88501,13.96901,33.09056,24.96826,12.30738,35.92762,14.20877,90.99394,64.41127,35.42653,75.56482,15.64084,31.89593,15.95617,26.4881,121.39457,34.73034,41.90509
40582,15.73479,43.4035,14.0346,14.0276,33.25365,25.03391,12.37057,35.89345,14.23134,91.29228,64.61808,35.361,75.92106,15.7223,32.01601,16.05423,26.55399,122.76471,34.82082,41.7726
40583,15.69622,43.4873,14.1026,13.98073,33.10687,25.05579,12.37057,35.91657,14.19748,92.38619,64.18147,35.36255,75.56482,15.69902,31.95597,15.98419,26.55822,121.57726,34.70449,41.20478
40584,15.67051,43.43702,14.1298,13.98073,33.05794,24.7932,12.24418,35.92061,14.15234,91.49117,64.11254,35.33056,75.71749,15.66411,32.07605,16.13829,26.50125,123.22143,34.36843,40.40983
40585,15.74764,43.50405,14.25219,14.03932,33.18841,24.94638,12.25998,35.98193,14.23134,91.49117,64.36531,35.36565,76.18399,15.76885,32.3012,16.30639,26.5148,121.0292,34.44598,40.48554
40586,15.74764,43.50405,14.25219,14.03932,33.18841,24.94638,12.25998,35.98193,14.23134,91.49117,64.36531,35.36565,76.18399,15.76885,32.3012,16.30639,26.5148,121.0292,34.44598,40.48554
40587,15.74764,43.50405,14.25219,14.03932,33.18841,24.94638,12.25998,35.98193,14.23134,91.49117,64.36531,35.36565,76.18399,15.76885,32.3012,16.30639,26.5148,121.0292,34.44598,40.48554
40588,15.79906,43.53757,14.19779,14.0862,33.22103,25.03391,12.29158,36.01317,14.27648,89.40279,64.41127,35.36718,76.24337,15.80376,32.31621,16.39045,26.45753,120.75517,34.51061,40.95872
40589,15.74764,43.55433,14.22499,14.0276,33.1558,24.99014,12.25998,36.1127,14.25391,90.39725,64.34233,35.40186,76.0398,15.74557,32.04603,16.27838,26.46218,120.11577,34.38135,40.93979
40590,15.83763,43.57109,14.32019,14.13307,33.36781,25.18709,12.41797,36.19313,14.3442,89.20389,64.87086,35.40299,76.9304,15.85031,32.25617,16.44648,26.52814,120.57249,34.71741,41.09121
40591,15.88905,43.67163,14.36099,14.19167,33.51459,25.25273,12.48117,36.27356,14.40063,88.30887,65.19257,35.43768,77.64287,15.87359,32.40627,16.4745,26.65708,120.3898,34.79497,41.2237
40592,15.91476,43.68839,14.40178,14.22683,33.59613,25.34027,12.51276,36.29671,14.40063,87.81163,65.51428,35.43883,77.65135,15.88522,32.54136,16.48851,26.73675,120.84651,34.98884,41.5644
40593,15.91476,43.68839,14.40178,14.22683,33.59613,25.34027,12.51276,36.29671,14.40063,87.81163,65.51428,35.43883,77.65135,15.88522,32.54136,16.48851,26.73675,120.84651,34.98884,41.5644
40594,15.91476,43.68839,14.40178,14.22683,33.59613,25.34027,12.51276,36.29671,14.40063,87.81163,65.51428,35.43883,77.65135,15.88522,32.54136,16.48851,26.73675,120.84651,34.98884,41.5644
40595,15.91476,43.68839,14.40178,14.22683,33.59613,25.34027,12.51276,36.29671,14.40063,87.81163,65.51428,35.43883,77.65135,15.88522,32.54136,16.48851,26.73675,120.84651,34.98884,41.5644
40596,15.61909,43.85597,14.0618,13.93385,32.9764,24.64002,12.18099,36.37022,14.1072,88.50776,64.29637,35.50708,75.72597,15.58265,31.94096,16.05423,26.67971,118.56294,34.08407,40.52339
40597,15.54196,43.8057,13.85781,13.85182,32.82962,24.5306,12.18099,36.41246,14.05077,86.91661,63.65295,35.4747,75.03894,15.47791,31.41562,15.77405,26.68368,118.01489,33.92897,40.61803
40598,15.51625,43.83922,13.9122,13.81666,32.76439,24.48684,12.18099,36.4738,14.0282,88.10998,63.79082,35.5094,74.60637,15.45464,31.62576,15.81608,26.68809,117.10146,33.78679,40.42876
40599,15.70908,43.87273,14.0482,13.98073,33.07425,24.85884,12.33898,36.5349,14.1862,86.91661,64.45723,35.51057,75.6666,15.6292,32.13609,16.09626,26.76287,116.18803,34.23918,40.92087
40600,15.70908,43.87273,14.0482,13.98073,33.07425,24.85884,12.33898,36.5349,14.1862,86.91661,64.45723,35.51057,75.6666,15.6292,32.13609,16.09626,26.76287,116.18803,34.23918,40.92087
40601,15.70908,43.87273,14.0482,13.98073,33.07425,24.85884,12.33898,36.5349,14.1862,86.91661,64.45723,35.51057,75.6666,15.6292,32.13609,16.09626,26.76287,116.18803,34.23918,40.92087
40602,15.77335,43.92301,14.1298,14.05104,33.30258,25.12144,12.43377,36.56627,14.25391,86.41938,64.68702,35.55729,76.15007,15.74557,32.12108,16.12428,26.76837,115.82266,34.54938,41.09121
40603,15.60624,43.93976,13.9122,13.85182,32.81331,24.88882,12.29158,36.56983,14.1072,87.81163,63.85976,35.59199,74.76753,15.47791,31.65578,15.78806,26.77314,115.45729,34.16162,40.8073
40604,15.65766,43.88949,13.9258,13.87526,32.84593,24.93291,12.33898,36.55423,14.12977,87.41385,64.02062,35.59306,74.72512,15.51282,31.79086,15.90013,26.83959,117.64952,34.097,41.20478
40605,15.85049,43.77218,14.15699,14.12135,33.36781,25.30768,12.44957,36.51951,14.29906,86.12104,65.05469,35.52715,76.19248,15.76885,32.39126,16.26437,26.78199,119.111,34.45891,41.9808
40606,15.79906,43.90625,14.0754,14.0276,33.13949,25.19745,12.38637,36.52309,14.24263,86.71772,64.80192,35.59551,75.55634,15.65247,32.24116,16.25036,26.85688,118.01489,34.1487,42.11329
40607,15.79906,43.90625,14.0754,14.0276,33.13949,25.19745,12.38637,36.52309,14.24263,86.71772,64.80192,35.59551,75.55634,15.65247,32.24116,16.25036,26.85688,118.01489,34.1487,42.11329
40608,15.79906,43.90625,14.0754,14.0276,33.13949,25.19745,12.38637,36.52309,14.24263,86.71772,64.80192,35.59551,75.55634,15.65247,32.24116,16.25036,26.85688,118.01489,34.1487,42.11329
40609,15.69622,43.92301,13.9394,13.89869,32.89486,24.91087,12.27578,36.53384,14.12977,87.3144,64.29637,35.59672,74.80145,15.51282,31.82088,15.95617,26.86167,118.74563,33.90312,41.73474
40610,15.7605,43.87273,14.0346,14.0276,33.18841,24.977,12.29158,36.51823,14.20877,87.81163,64.5951,35.59794,75.6666,15.66411,32.18112,16.19432,26.80398,119.65906,34.03237,41.99972
40611,15.74764,43.95652,14.089,14.01588,33.18841,24.977,12.29158,36.54093,14.20877,88.40832,64.64106,35.59914,75.98891,15.64084,32.06104,16.08225,26.80864,118.28892,34.097,42.05651
40612,15.50339,44.05707,13.9666,13.73463,32.56868,24.38179,12.0072,36.52532,13.99434,91.49117,63.58401,35.63393,74.53003,15.3499,31.43063,15.77405,26.75127,115.73132,33.48951,41.12907
40613,15.56767,44.05707,14.021,13.85182,32.73177,24.35974,12.023,36.54802,14.0282,89.99947,63.8138,35.6687,75.44607,15.443,31.50568,15.87212,26.82652,116.5534,33.45073,41.18585
40614,15.56767,44.05707,14.021,13.85182,32.73177,24.35974,12.023,36.54802,14.0282,89.99947,63.8138,35.6687,75.44607,15.443,31.50568,15.87212,26.82652,116.5534,33.45073,41.18585
40615,15.56767,44.05707,14.021,13.85182,32.73177,24.35974,12.023,36.54802,14.0282,89.99947,63.8138,35.6687,75.44607,15.443,31.50568,15.87212,26.82652,116.5534,33.45073,41.18585
40616,15.49054,44.14086,13.87141,13.76979,32.56868,24.16134,11.77021,36.55865,13.96048,89.60168,63.56103,35.66991,74.84386,15.33826,31.65578,15.80207,26.89285,116.64475,33.3344,41.50761
40617,15.31057,44.09059,13.74901,13.62916,32.17727,23.67635,11.51743,36.67713,13.80248,90.29781,62.82569,35.67094,74.19924,15.17533,31.50568,15.69,26.71152,114.45252,32.58474,40.67481
40618,15.13059,44.20789,13.54502,13.37134,31.54123,23.12522,11.20145,36.73814,13.64448,91.98841,62.04439,35.70554,72.95241,14.8844,31.19047,15.54991,26.71588,112.80835,31.83507,40.37198
40619,15.29771,44.15762,13.58582,13.55884,32.03049,23.74248,11.54903,36.74168,13.7912,89.30334,62.61887,35.67299,73.66488,15.08223,31.32556,15.56392,26.72044,113.81312,32.57181,40.67481
40620,15.36199,44.14086,13.62662,13.61744,32.2425,24.02907,11.71634,36.72607,13.84763,89.60168,63.07846,35.674,74.25013,15.15206,31.64077,15.70401,26.79593,113.53909,32.88202,41.0155
40621,15.36199,44.14086,13.62662,13.61744,32.2425,24.02907,11.71634,36.72607,13.84763,89.60168,63.07846,35.674,74.25013,15.15206,31.64077,15.70401,26.79593,113.53909,32.88202,41.0155
40622,15.36199,44.14086,13.62662,13.61744,32.2425,24.02907,11.71634,36.72607,13.84763,89.60168,63.07846,35.674,74.25013,15.15206,31.64077,15.70401,26.79593,113.53909,32.88202,41.0155
40623,15.56767,44.09059,13.81701,13.82838,32.68284,24.5361,11.9855,36.67923,14.01691,86.91661,64.11254,35.67502,75.25947,15.38481,32.21114,16.04022,26.86236,114.26983,33.54121,41.52654
40624,15.51625,44.07383,13.72181,13.79322,32.55237,24.46997,11.95383,36.68278,14.01691,87.21495,63.9287,35.64246,74.83538,15.3499,32.09106,15.88613,26.86677,113.81312,33.41196,41.73474
40625,15.54196,44.05707,13.80341,13.8401,32.6013,24.44792,11.96967,36.66718,14.0282,87.11551,64.02062,35.67704,74.98805,15.37317,32.1511,15.95617,26.87115,113.90446,33.3344,41.88616
40626,15.67051,43.99815,14.0074,13.96901,32.86224,24.7786,12.09633,36.61324,14.12977,86.81717,64.57212,35.64447,75.64964,15.51282,32.39126,16.12428,26.93769,115.00058,33.82557,42.34042
40627,15.69622,43.94736,14.021,14.03932,32.96009,24.75655,12.00133,36.59762,14.12977,86.02159,64.68702,35.61189,76.04828,15.55937,32.52635,16.26437,26.88952,115.45729,33.65754,42.58647
40628,15.69622,43.94736,14.021,14.03932,32.96009,24.75655,12.00133,36.59762,14.12977,86.02159,64.68702,35.61189,76.04828,15.55937,32.52635,16.26437,26.88952,115.45729,33.65754,42.58647
40629,15.69622,43.94736,14.021,14.03932,32.96009,24.75655,12.00133,36.59762,14.12977,86.02159,64.68702,35.61189,76.04828,15.55937,32.52635,16.26437,26.88952,115.45729,33.65754,42.58647
40630,15.67051,43.94736,13.89861,13.98073,32.9039,24.73451,12.00133,36.58904,14.08463,86.12104,64.36531,35.61291,75.77687,15.5361,32.4513,16.27838,26.89534,115.18326,33.57998,42.45398
40631,15.74764,43.91351,14.021,14.07448,33.10034,24.80064,12.04883,36.55425,14.14106,85.12657,64.64106,35.58037,76.42149,15.61756,32.70646,16.44648,26.90022,116.27937,33.79972,42.73789
40632,15.86334,43.94736,14.17059,14.19167,33.3459,25.04314,12.19133,36.50031,14.25391,84.43044,65.42236,35.61499,77.10003,15.69902,33.02167,16.6286,26.9655,115.2746,34.16162,43.28678
40633,15.86334,43.96429,14.1162,14.16823,33.29679,25.02109,12.11216,36.46527,14.25391,84.62933,65.44534,35.6249,76.76076,15.67575,33.09672,16.67063,26.97001,115.45729,34.01945,43.62747
40634,15.95333,43.96429,14.22499,14.23854,33.5096,25.35177,12.25466,36.4305,14.33291,84.23155,65.95089,35.62606,77.31208,15.7223,33.20179,16.69864,27.10751,114.81789,34.52353,44.34671
40635,15.95333,43.96429,14.22499,14.23854,33.5096,25.35177,12.25466,36.4305,14.33291,84.23155,65.95089,35.62606,77.31208,15.7223,33.20179,16.69864,27.10751,114.81789,34.52353,44.34671
40636,15.95333,43.96429,14.22499,14.23854,33.5096,25.35177,12.25466,36.4305,14.33291,84.23155,65.95089,35.62606,77.31208,15.7223,33.20179,16.69864,27.10751,114.81789,34.52353,44.34671
40637,15.97904,43.99815,14.22499,14.25026,33.52597,25.46199,12.25466,36.4607,14.37806,84.23155,65.97387,35.66081,77.17637,15.7223,33.33688,16.76869,27.11224,114.6352,34.60109,44.64955
40638,15.99189,43.94736,14.29299,14.2737,33.52597,25.4179,12.22299,36.44514,14.37806,83.9332,65.99685,35.59475,77.37145,15.7223,33.44195,16.85274,27.11668,115.18326,34.58816,44.70633
40639,16.0176,43.91351,14.29299,14.30886,33.68967,25.61631,12.31799,36.41037,14.40063,84.72878,66.11174,35.5959,77.66832,15.75721,33.53201,16.81071,27.18334,117.28415,34.87252,45.0281
40640,16.00475,43.94736,14.27939,14.2737,33.62419,25.43995,12.25466,36.39481,14.36677,84.62933,66.04281,35.63065,77.4902,15.73394,33.517,16.75468,27.25033,117.55817,34.70449,45.00917
40641,16.00475,43.94736,14.19779,14.22683,33.55871,25.70449,12.39715,36.37926,14.35548,84.33099,65.83599,35.59818,76.88799,15.66411,33.20179,16.6286,27.32642,118.38026,34.91129,45.14166
40642,16.00475,43.94736,14.19779,14.22683,33.55871,25.70449,12.39715,36.37926,14.35548,84.33099,65.83599,35.59818,76.88799,15.66411,33.20179,16.6286,27.32642,118.38026,34.91129,45.14166
40643,16.00475,43.94736,14.19779,14.22683,33.55871,25.70449,12.39715,36.37926,14.35548,84.33099,65.83599,35.59818,76.88799,15.66411,33.20179,16.6286,27.32642,118.38026,34.91129,45.14166
40644,15.95333,43.98122,14.19779,14.17995,33.42775,25.63835,12.34965,36.39023,14.29906,85.92214,65.58322,35.63292,76.48086,15.6292,33.12674,16.48851,27.33087,118.28892,34.63986,44.85775
40645,15.83763,44.06587,14.18419,14.07448,33.16582,25.26359,12.23882,36.43233,14.20877,88.40832,65.10065,35.66766,76.11614,15.51282,32.81153,16.29238,27.27329,116.73609,34.26503,43.98709
40646,15.88905,44.11665,14.19779,14.07448,33.08397,25.55017,12.30216,36.45522,14.24263,88.10998,65.33044,35.66879,76.07373,15.52446,32.87157,16.41846,27.34148,115.82266,34.45891,44.28993
40647,15.88905,44.06587,14.18419,14.05104,33.08397,25.52813,12.31799,36.49732,14.22006,87.61274,65.56024,35.66997,76.28578,15.52446,32.94662,16.44648,27.34601,115.82266,34.42013,44.28993
40648,15.94047,44.18437,14.27939,14.09792,33.24767,25.50608,12.30216,36.55863,14.2652,86.91661,65.85897,35.70451,76.67594,15.59429,33.14175,16.60058,27.42166,113.9958,34.31673,44.28993
40649,15.94047,44.18437,14.27939,14.09792,33.24767,25.50608,12.30216,36.55863,14.2652,86.91661,65.85897,35.70451,76.67594,15.59429,33.14175,16.60058,27.42166,113.9958,34.31673,44.28993
40650,15.94047,44.18437,14.27939,14.09792,33.24767,25.50608,12.30216,36.55863,14.2652,86.91661,65.85897,35.70451,76.67594,15.59429,33.14175,16.60058,27.42166,113.9958,34.31673,44.28993
40651,15.7605,44.26901,14.15699,13.93385,32.80568,24.93291,12.04883,36.60809,14.1072,88.20942,65.07767,35.73929,75.73446,15.41972,32.70646,16.34842,27.30173,113.53909,33.64461,43.47606
40652,15.83763,44.26901,14.19779,13.99245,32.96938,25.15336,12.14383,36.66941,14.16363,87.21495,65.53726,35.74045,76.23489,15.52446,32.73648,16.41846,27.36843,112.89969,33.95482,43.75997
40653,16.06902,44.23516,14.40178,14.19167,33.32953,25.94698,12.44465,36.73072,14.35548,85.32546,66.20366,35.74166,77.17637,15.69902,33.24682,16.76869,27.49738,113.72178,34.74326,44.87668
40654,16.15901,44.23516,14.46978,14.29714,33.47686,26.14539,12.52382,36.77281,14.43449,84.82823,66.31856,35.74288,77.85492,15.80376,33.35189,16.97882,27.57791,113.90446,35.1181,45.2363
40655,16.15901,44.23516,14.46978,14.29714,33.47686,26.14539,12.52382,36.77281,14.43449,84.82823,66.31856,35.74288,77.85492,15.80376,33.35189,16.97882,27.57791,113.90446,35.1181,45.2363
40656,16.15901,44.23516,14.46978,14.29714,33.47686,26.14539,12.52382,36.77281,14.43449,84.82823,66.31856,35.74288,77.85492,15.80376,33.35189,16.97882,27.57791,113.90446,35.1181,45.2363
40657,16.15901,44.23516,14.46978,14.29714,33.47686,26.14539,12.52382,36.77281,14.43449,84.82823,66.31856,35.74288,77.85492,15.80376,33.35189,16.97882,27.57791,113.90446,35.1181,45.2363
40658,16.14616,44.3198,14.45618,14.26198,33.44412,26.18948,12.52382,36.82589,14.4232,85.22601,66.18068,35.74409,77.71073,15.78049,33.27684,16.9508,27.5824,113.35641,35.18272,45.14166
40659,16.22329,44.38752,14.49698,14.37917,33.78789,26.36584,12.63465,36.8872,14.51349,84.33099,66.82411,35.77884,78.34687,15.92014,33.62207,17.06288,27.65029,111.98626,35.40246,45.29308
40660,16.30042,44.35366,14.66017,14.47292,34.09892,26.49811,12.77714,36.91007,14.5812,84.43044,67.35263,35.78003,78.97452,16.01324,33.8322,17.23098,27.71605,113.44775,35.73851,45.29308
40661,16.36469,44.45523,14.68737,14.49636,34.22988,26.67447,12.85631,36.99059,14.61506,84.52989,67.7203,35.78122,79.62763,16.08306,33.62207,17.21697,27.72146,112.35163,35.81607,45.17951
40662,16.41612,44.48909,14.71457,14.5198,34.27899,26.82879,12.88797,37.01714,14.64891,83.23708,67.99605,35.82728,79.72093,16.11797,33.60706,17.39909,27.79786,111.89492,36.04872,45.25522
40663,16.41612,44.48909,14.71457,14.5198,34.27899,26.82879,12.88797,37.01714,14.64891,83.23708,67.99605,35.82728,79.72093,16.11797,33.60706,17.39909,27.79786,111.89492,36.04872,45.25522
40664,16.41612,44.48909,14.71457,14.5198,34.27899,26.82879,12.88797,37.01714,14.64891,83.23708,67.99605,35.82728,79.72093,16.11797,33.60706,17.39909,27.79786,111.89492,36.04872,45.25522
40665,16.40326,44.50602,14.74177,14.47292,34.29536,26.87288,12.88797,37.04344,14.63763,84.43044,67.74328,35.82845,79.66155,16.07142,33.3669,17.24499,27.86462,111.62089,35.99702,45.38772
40666,16.30042,44.52295,14.70097,14.41433,34.21351,26.56424,12.80881,37.08551,14.54734,86.41938,67.0539,35.82962,78.87274,16.01324,33.11173,16.9508,27.80669,110.89015,35.73851,44.6874
40667,16.18472,44.57373,14.63297,14.30886,33.96796,26.18948,12.68215,37.14687,14.4232,87.91108,66.66325,35.83065,78.30446,15.9085,32.84155,16.72666,27.81296,110.25075,35.36368,43.91138
40668,16.04331,44.62452,14.61937,14.17995,33.60782,25.77062,12.44465,37.2468,14.32163,89.80057,66.36452,35.83167,77.75314,15.78049,32.7665,16.67063,27.69242,108.88061,34.67864,43.4382
40669,16.09473,44.65838,14.63297,14.22683,33.68967,25.90289,12.47632,37.25041,14.37806,89.50223,66.66325,35.86661,78.13482,15.82704,32.81153,16.79671,27.64311,109.42867,34.83374,43.41927
40670,16.09473,44.65838,14.63297,14.22683,33.68967,25.90289,12.47632,37.25041,14.37806,89.50223,66.66325,35.86661,78.13482,15.82704,32.81153,16.79671,27.64311,109.42867,34.83374,43.41927
40671,16.09473,44.65838,14.63297,14.22683,33.68967,25.90289,12.47632,37.25041,14.37806,89.50223,66.66325,35.86661,78.13482,15.82704,32.81153,16.79671,27.64311,109.42867,34.83374,43.41927
40672,16.15901,44.69224,14.70097,14.29714,33.77152,25.8588,12.52382,37.26121,14.43449,88.01053,67.0539,35.86773,78.55891,15.9085,32.96163,17.00684,27.71008,109.52001,34.88544,43.58962
40673,16.27471,44.62452,14.87776,14.41433,34.06618,26.03516,12.63465,37.26481,14.53606,87.51329,67.69732,35.83521,79.65307,16.03651,33.3669,17.14693,27.71463,110.43344,35.3249,43.83568
